#separator:tab
#html:true
#notetype:Cloze
#columns:Text	Back Extra	Tags
# Topic 11 — Everyday Life at Home / Family: Kanji & Vocabulary cloze cards
# Each item has 2 cards: no-hint recall, then meaning-hint recall. Back Extra includes
# the full sentence's hiragana reading plus the English translation.
ちょっと{{c1::手伝って::手伝って}}くれる？	<div class="meaning-line">てつだう — to help (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちょっとてつだってくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you help me a bit?</div></div>	vocabulary::topic11 vocabulary::topic11-s03
今日は{{c1::誰の番::誰の番}}？	<div class="meaning-line">だれのばん — whose turn (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはだれのばん？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Whose turn is it today?</div></div>	vocabulary::topic11 vocabulary::topic11-s03
{{c1::家事を分けよう::家事を分けよう}}ね。	<div class="meaning-line">かじをわける — to split chores (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かじをわけようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's split the chores.</div></div>	vocabulary::topic11 vocabulary::topic11-s03 vocabulary::topic11-s09
{{c1::部屋を片付けたら::部屋を片付けたら}}遊んでいいよ。	<div class="meaning-line">へやをかたづける — to tidy the room (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">へやをかたづけたらあそんでいいよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">You can play once you tidy your room.</div></div>	vocabulary::topic11 vocabulary::topic11-s03
準備して、{{c1::出かける::出かける}}よ。	<div class="meaning-line">でかける — to go out (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">じゅんびして、でかけるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Get ready, we're heading out.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
{{c1::公園::公園}}に行こう！	<div class="meaning-line">こうえん — park (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こうえんにいこう！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's go to the park!</div></div>	vocabulary::topic11 vocabulary::topic11-s04
出かける前に、水筒を{{c1::用意しよう::用意しよう}}ね。	<div class="meaning-line">よういする — to prepare (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でかけるまえに、すいとうをよういしようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's prepare the water bottle before we go out.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
出かける前に{{c1::鍵をかけて::鍵をかけて}}ね。	<div class="meaning-line">かぎをかける — to lock (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でかけるまえにかぎをかけてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Lock the door before we go out.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
{{c1::鍵を閉めた::鍵を閉めた}}？	<div class="meaning-line">かぎをしめた — did you lock (it)? (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かぎをしめた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you lock the door?</div></div>	vocabulary::topic11 vocabulary::topic11-s04
傘、{{c1::持っていく::持っていく}}？	<div class="meaning-line">もっていく — to take (with you) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かさ、もっていく？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Should we bring an umbrella?</div></div>	vocabulary::topic11 vocabulary::topic11-s04
何か{{c1::忘れ物::忘れ物}}ない？	<div class="meaning-line">わすれもの — forgotten item (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なにかわすれものない？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Do we have anything we're forgetting?</div></div>	vocabulary::topic11 vocabulary::topic11-s04
帰りにスーパーで{{c1::買い物しよう::買い物しよう}}。	<div class="meaning-line">かいもの — shopping (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かえりにスーパーでかいものしよう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's do shopping at the supermarket on the way back.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
{{c1::靴を履いて::靴を履いて}}、帽子をかぶってね。	<div class="meaning-line">くつをはく — to put on shoes (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">くつをはいて、ぼうしをかぶってね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Put on your shoes and hat.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
靴を履いて、{{c1::帽子をかぶって::帽子をかぶって}}ね。	<div class="meaning-line">ぼうしをかぶる — to put on a hat (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">くつをはいて、ぼうしをかぶってね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Put on your shoes and hat.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
ちょっと{{c1::用事::用事}}があるから、先に行ってて。	<div class="meaning-line">ようじ — errand (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちょっとようじがあるから、さきにいってて。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I have an errand to run, so go ahead without me.</div></div>	vocabulary::topic11 vocabulary::topic11-s04
このカバン、{{c1::誰が持つ::誰が持つ}}？	<div class="meaning-line">だれがもつ — who will carry (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">このカバン、だれがもつ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Who's going to carry this bag?</div></div>	vocabulary::topic11 vocabulary::topic11-s04
{{c1::行ってきます::行ってきます}}！	<div class="meaning-line">いってきます — I'm leaving (and coming back) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いってきます！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'm off (I'll be back)!</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::行ってらっしゃい::行ってらっしゃい}}、気をつけてね。	<div class="meaning-line">いってらっしゃい — see you off / take care (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いってらっしゃい、きをつけてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Take care, see you later.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::ただいま::ただいま}}！	<div class="meaning-line">ただいま — I'm home (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ただいま！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'm home!</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::おかえり::おかえり}}！早かったね。	<div class="meaning-line">おかえり — welcome back (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おかえり！はやかったね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Welcome back! That was quick.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
何時に{{c1::帰る::帰る}}？	<div class="meaning-line">かえる — to go home (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんじにかえる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What time will you be home?</div></div>	vocabulary::topic11 vocabulary::topic11-s05
すぐ{{c1::戻る::戻る}}から、待ってて。	<div class="meaning-line">もどる — to come back (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">すぐもどるから、まってて。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'll be right back, so wait.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::何時に帰る::何時に帰る}}？	<div class="meaning-line">なんじにかえる — what time will you be back? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんじにかえる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What time will you be home?</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::玄関::玄関}}で靴を脱いでね。	<div class="meaning-line">げんかん — entryway (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">げんかんでくつをぬいでね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Take your shoes off at the entrance.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
今日はちょっと{{c1::遅くなる::遅くなる}}かも。	<div class="meaning-line">おそくなる — to become late (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはちょっとおそくなるかも。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I might be a bit late today.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
{{c1::お帰りなさい::お帰りなさい}}、お疲れ様。	<div class="meaning-line">おかえりなさい — welcome home (fuller form) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おかえりなさい、おつかれさま。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Welcome home, good work today.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
そろそろ{{c1::出発する::出発する}}時間だよ。	<div class="meaning-line">しゅっぱつする — to depart (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そろそろしゅっぱつするじかんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's about time to depart.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
もうすぐ駅に{{c1::到着する::到着する}}よ。	<div class="meaning-line">とうちゃくする — to arrive (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">もうすぐえきにとうちゃくするよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We'll arrive at the station soon.</div></div>	vocabulary::topic11 vocabulary::topic11-s05
ちょっと{{c1::待って::待って}}。	<div class="meaning-line">まって — wait (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちょっとまって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Wait a second.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::ちょっと待って::ちょっと待って}}。	<div class="meaning-line">ちょっとまって — wait a second (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちょっとまって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Wait a second.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::急いで::急いで}}、遅れちゃうよ。	<div class="meaning-line">いそいで — hurry up (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いそいで、おくれちゃうよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Hurry up, we'll be late.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::電気を消す::電気を消す}}ね。	<div class="meaning-line">でんきをけす — to turn off the light (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でんきをけすね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'll turn off the light.</div></div>	vocabulary::topic11 vocabulary::topic11-s06 vocabulary::topic11-s08
暗いね、{{c1::電気をつけよう::電気をつけよう}}か。	<div class="meaning-line">でんきをつける — to turn on the light (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">くらいね、でんきをつけようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's dark, shall we turn on the light?</div></div>	vocabulary::topic11 vocabulary::topic11-s06
そのリモコン、{{c1::取って::取って}}。	<div class="meaning-line">とって — pass me (that) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そのリモコン、とって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Pass me that remote.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
タオル、{{c1::渡して::渡して}}くれる？	<div class="meaning-line">わたして — hand it over (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">タオル、わたしてくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you hand me the towel?</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::気をつけて::気をつけて}}、階段だよ。	<div class="meaning-line">きをつけて — be careful (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きをつけて、かいだんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Be careful, there are stairs.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::静かにして::静かにして}}、赤ちゃんが寝てるよ。	<div class="meaning-line">しずかにして — be quiet (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">しずかにして、あかちゃんがねてるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Be quiet, the baby is sleeping.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
それ、熱いから{{c1::触らないで::触らないで}}。	<div class="meaning-line">さわらないで — don't touch (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">それ、あついからさわらないで。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">That's hot, so don't touch it.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::危ない::危ない}}！離れて！	<div class="meaning-line">あぶない — dangerous (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">あぶない！はなれて！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Careful! Step back!</div></div>	vocabulary::topic11 vocabulary::topic11-s06
{{c1::ちゃんと座って::ちゃんと座って}}食べようね。	<div class="meaning-line">ちゃんとすわって — sit properly (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちゃんとすわってたべようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Sit properly and eat.</div></div>	vocabulary::topic11 vocabulary::topic11-s06
ただいま、{{c1::疲れた::疲れた}}〜。	<div class="meaning-line">つかれた — I'm tired (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ただいま、つかれた〜。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'm home, so tired...</div></div>	vocabulary::topic11 vocabulary::topic11-s07
おかえり、{{c1::元気::元気}}だった？	<div class="meaning-line">げんき — are you well? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おかえり、げんきだった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Welcome back, were you well?</div></div>	vocabulary::topic11 vocabulary::topic11-s07
お疲れ様。{{c1::今日はどうだった::今日はどうだった}}？	<div class="meaning-line">きょうはどうだった — how was today? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おつかれさま。きょうはどうだった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Good work today. How was today?</div></div>	vocabulary::topic11 vocabulary::topic11-s07
{{c1::大丈夫::大丈夫}}？顔色悪いよ。	<div class="meaning-line">だいじょうぶ — are you okay? (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">だいじょうぶ？かおいろわるいよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Are you okay? You look pale.</div></div>	vocabulary::topic11 vocabulary::topic11-s07
なんか元気ないね、{{c1::どうしたの::どうしたの}}？	<div class="meaning-line">どうしたの — what's wrong? (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんかげんきないね、どうしたの？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">You seem a bit down, what's wrong?</div></div>	vocabulary::topic11 vocabulary::topic11-s07
{{c1::楽しかった::楽しかった}}よ、でもちょっと疲れた。	<div class="meaning-line">たのしかった — it was fun (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">たのしかったよ、でもちょっとつかれた。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It was fun, but a bit tiring.</div></div>	vocabulary::topic11 vocabulary::topic11-s07
今日はちょっと{{c1::大変だった::大変だった}}。	<div class="meaning-line">たいへんだった — it was tough (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはちょっとたいへんだった。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Today was a bit tough.</div></div>	vocabulary::topic11 vocabulary::topic11-s07
{{c1::何かあった::何かあった}}？	<div class="meaning-line">なにかあった — did something happen? (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なにかあった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did something happen?</div></div>	vocabulary::topic11 vocabulary::topic11-s07
{{c1::ゆっくりして::ゆっくりして}}ね。	<div class="meaning-line">ゆっくりして — relax / take it easy (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ゆっくりしてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Take it easy.</div></div>	vocabulary::topic11 vocabulary::topic11-s07
ちゃんと{{c1::話を聞いて::話を聞いて}}ね。	<div class="meaning-line">はなしをきく — to listen (to a story) (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちゃんとはなしをきいてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Listen to the story properly.</div></div>	vocabulary::topic11 vocabulary::topic11-s07 vocabulary::topic11-s12
なんだか{{c1::気になる::気になる}}ことがあるの？	<div class="meaning-line">きになる — to be on one's mind (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんだかきになることがあるの？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Is there something on your mind?</div></div>	vocabulary::topic11 vocabulary::topic11-s07
今日はちょっと{{c1::落ち込んでる::落ち込んでる}}みたい。	<div class="meaning-line">おちこむ — to feel down (N2)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはちょっとおちこんでるみたい。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">You seem a bit down today.</div></div>	vocabulary::topic11 vocabulary::topic11-s07
そろそろ{{c1::お風呂に入ろう::お風呂に入ろう}}か。	<div class="meaning-line">おふろにはいる — to take a bath (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そろそろおふろにはいろうか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Shall we take a bath soon?</div></div>	vocabulary::topic11 vocabulary::topic11-s08
ちゃんと{{c1::体を洗って::体を洗って}}ね。	<div class="meaning-line">からだをあらう — to wash one's body (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちゃんとからだをあらってね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Wash your body properly.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
{{c1::パジャマに着替えて::パジャマに着替えて}}。	<div class="meaning-line">パジャマにきがえる — to change into pajamas (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">パジャマにきがえて。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Change into your pajamas.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
{{c1::布団に入って::布団に入って}}。	<div class="meaning-line">ふとんにはいる — to get into bed (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ふとんにはいって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Get into bed.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
{{c1::おやすみ::おやすみ}}、また明日ね。	<div class="meaning-line">おやすみ — good night (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おやすみ、またあしたね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Good night, see you tomorrow.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
今日はどの{{c1::絵本を読む::絵本を読む}}？	<div class="meaning-line">えほんをよむ — to read a picture book (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはどのえほんをよむ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Which picture book shall we read today?</div></div>	vocabulary::topic11 vocabulary::topic11-s08 vocabulary::topic11-s12
もう{{c1::寝る時間::寝る時間}}だよ。	<div class="meaning-line">ねるじかん — bedtime (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">もうねるじかんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's already bedtime.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
{{c1::もう遅い::もう遅い}}から、寝ようね。	<div class="meaning-line">もうおそい — it's already late (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">もうおそいから、ねようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's already late, so let's sleep.</div></div>	vocabulary::topic11 vocabulary::topic11-s08
{{c1::眠くなって::眠くなって}}きた？	<div class="meaning-line">ねむくなる — to get sleepy (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ねむくなってきた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Are you getting sleepy?</div></div>	vocabulary::topic11 vocabulary::topic11-s08
今度の{{c1::週末::週末}}、何する？	<div class="meaning-line">しゅうまつ — weekend (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんどのしゅうまつ、なにする？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What should we do this coming weekend?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
{{c1::休みの日::休みの日}}は何をする？	<div class="meaning-line">やすみのひ — day off (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">やすみのひはなにをする？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What do you do on your day off?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
特に{{c1::予定::予定}}ないから、決めようか。	<div class="meaning-line">よてい — plans/schedule (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">とくによていないから、きめようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We don't have plans yet, so let's decide.</div></div>	vocabulary::topic11 vocabulary::topic11-s09
特に予定ないから、{{c1::決めよう::決めよう}}か。	<div class="meaning-line">きめる — to decide (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">とくによていないから、きめようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We don't have plans yet, so let's decide.</div></div>	vocabulary::topic11 vocabulary::topic11-s09
今度の週末、{{c1::何する::何する}}？	<div class="meaning-line">なにする — what shall we do? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんどのしゅうまつ、なにする？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What should we do this coming weekend?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
午後は{{c1::ゆっくりしたい::ゆっくりしたい}}な。	<div class="meaning-line">ゆっくりする — to relax/take it easy (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ごごはゆっくりしたいな。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'd like to relax in the afternoon.</div></div>	vocabulary::topic11 vocabulary::topic11-s09
公園に{{c1::遊びに行かない::遊びに行かない}}？	<div class="meaning-line">あそびにいく — to go out to play (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こうえんにあそびにいかない？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Want to go play at the park?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
家事は{{c1::交代で::交代で}}やろうか。	<div class="meaning-line">こうたいで — by taking turns (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かじはこうたいでやろうか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Shall we split the chores by taking turns?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
そのあとは{{c1::自由時間::自由時間}}にしよう。	<div class="meaning-line">じゆうじかん — free time (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そのあとはじゆうじかんにしよう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's make the rest free time.</div></div>	vocabulary::topic11 vocabulary::topic11-s09
{{c1::一緒に過ごす::一緒に過ごす}}時間を増やそうね。	<div class="meaning-line">いっしょにすごす — to spend time together (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いっしょにすごすじかんをふやそうね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's spend more time together.</div></div>	vocabulary::topic11 vocabulary::topic11-s09
{{c1::出かける準備::出かける準備}}はできた？	<div class="meaning-line">でかけるじゅんび — preparation to go out (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でかけるじゅんびはできた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Are you ready to go out?</div></div>	vocabulary::topic11 vocabulary::topic11-s09
今日は{{c1::幼稚園::幼稚園}}で何した？	<div class="meaning-line">ようちえん — kindergarten (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはようちえんでなにした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What did you do at kindergarten today?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::保育園::保育園}}は楽しかった？	<div class="meaning-line">ほいくえん — nursery school (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ほいくえんはたのしかった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Was nursery school fun?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::先生::先生}}に褒められた？	<div class="meaning-line">せんせい — teacher (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">せんせいにほめられた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did the teacher praise you?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::友達::友達}}とケンカした？	<div class="meaning-line">ともだち — friend (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ともだちとケンカした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you fight with a friend?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
ねえ、{{c1::今日は何した::今日は何した}}？	<div class="meaning-line">きょうはなにした — what did you do today? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ねえ、きょうはなにした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Hey, what did you do today?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::楽しかった::楽しかった}}？	<div class="meaning-line">たのしかった — was it fun? (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">たのしかった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Was it fun?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::給食::給食}}は美味しかった？	<div class="meaning-line">きゅうしょく — school lunch (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きゅうしょくはおいしかった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Was the school lunch good?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
{{c1::誰と遊んだ::誰と遊んだ}}の？	<div class="meaning-line">だれとあそんだ — who did you play with? (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">だれとあそんだの？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Who did you play with?</div></div>	vocabulary::topic11 vocabulary::topic11-s10
