#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 3 (Sou Matome N2) — Japanese vocabulary: Kanji-only split deck, grouped by day
<div class="front-main">冷蔵</div><div class="front-example-sentence-1">アイスクリームは冷蔵庫の冷凍室に入れます。</div>	<div class="back-main-reading">れいぞう</div><div class="back-main-english">Refrigeration</div><div class="back-example-sentence-1-reading">アイスクリームはれいぞうこのれいとうしつにいれます。</div><div class="back-example-sentence-1-english">Put the ice cream in the freezer compartment of the refrigerator.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">内蔵</div><div class="front-example-sentence-1">このカメラにはマイクが内蔵されている。</div>	<div class="back-main-reading">ないぞう</div><div class="back-main-english">Contained within</div><div class="back-example-sentence-1-reading">このカメラにはマイクがないぞうされている。</div><div class="back-example-sentence-1-english">This camera has a built-in microphone.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">貯蔵</div><div class="front-example-sentence-1">冬に備えて食料を貯蔵しておく。</div>	<div class="back-main-reading">ちょぞう</div><div class="back-main-english">Storage</div><div class="back-example-sentence-1-reading">ふゆにそなえてしょくりょうをちょぞうしておく。</div><div class="back-example-sentence-1-english">I stock up on food in preparation for winter.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">冷凍</div><div class="front-example-sentence-1">アイスクリームは冷蔵庫の冷凍室に入れます。</div>	<div class="back-main-reading">れいとう</div><div class="back-main-english">Freezing (refrigeration)</div><div class="back-example-sentence-1-reading">アイスクリームはれいぞうこのれいとうしつにいれます。</div><div class="back-example-sentence-1-english">Put the ice cream in the freezer compartment of the refrigerator.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">凍る</div><div class="front-example-sentence-1">今朝はとても寒くて、道路が凍っていた。</div>	<div class="back-main-reading">こおる</div><div class="back-main-english">Freeze</div><div class="back-example-sentence-1-reading">けさはとてもさむくて、どうろがこおっていた。</div><div class="back-example-sentence-1-english">It was very cold this morning, and the road was frozen.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">凍える</div><div class="front-example-sentence-1">薄着で外に出たら、寒さで凍えそうになった。</div>	<div class="back-main-reading">こごえる</div><div class="back-main-english">Be numb with cold</div><div class="back-example-sentence-1-reading">うすぎでそとにでたら、さむさでこごえそうになった。</div><div class="back-example-sentence-1-english">I went outside lightly dressed and nearly froze from the cold.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">〜等</div><div class="front-example-sentence-1">会議には部長、課長等が出席した。</div>	<div class="back-main-reading">〜とう / 〜など</div><div class="back-main-english">Et cetera</div><div class="back-example-sentence-1-reading">かいぎにはぶちょう、かちょうとうがしゅっせきした。</div><div class="back-example-sentence-1-english">The department manager, section chief, and others attended the meeting.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">上等</div><div class="front-example-sentence-1">このワインはなかなか上等な味がする。</div>	<div class="back-main-reading">じょうとう</div><div class="back-main-english">Good / superior</div><div class="back-example-sentence-1-reading">このワインはなかなかじょうとうなあじがする。</div><div class="back-example-sentence-1-english">This wine has a rather superior taste.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">高等学校</div><div class="front-example-sentence-1">彼女は来年高等学校を卒業する。</div>	<div class="back-main-reading">こうとうがっこう</div><div class="back-main-english">A (senior) high school</div><div class="back-example-sentence-1-reading">かのじょはらいねんこうとうがっこうをそつぎょうする。</div><div class="back-example-sentence-1-english">She will graduate from high school next year.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">等しい</div><div class="front-example-sentence-1">A＝Bとは、AはBと等しいという意味です。</div>	<div class="back-main-reading">ひとしい</div><div class="back-main-english">Equal</div><div class="back-example-sentence-1-reading">A＝Bとは、AはBとひとしいといういみです。</div><div class="back-example-sentence-1-english">"A = B" means that A is equal to B.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">配達</div><div class="front-example-sentence-1">毎朝新聞の配達をするアルバイトをしている。</div>	<div class="back-main-reading">はいたつ</div><div class="back-main-english">A delivery</div><div class="back-example-sentence-1-reading">まいあさしんぶんのはいたつをするアルバイトをしている。</div><div class="back-example-sentence-1-english">I have a part-time job delivering newspapers every morning.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">心配（な）</div><div class="front-example-sentence-1">試験の結果が心配で、夜も眠れなかった。</div>	<div class="back-main-reading">しんぱいな</div><div class="back-main-english">Anxious / uneasy</div><div class="back-example-sentence-1-reading">しけんのけっかがしんぱいで、よるもねむれなかった。</div><div class="back-example-sentence-1-english">I was worried about the exam results and couldn't sleep even at night.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">気配</div><div class="front-example-sentence-1">部屋の外に誰かがいる気配を感じた。</div>	<div class="back-main-reading">けはい</div><div class="back-main-english">A sign / indication</div><div class="back-example-sentence-1-reading">へやのそとにだれかがいるけはいをかんじた。</div><div class="back-example-sentence-1-english">I sensed that someone was outside the room.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">配る</div><div class="front-example-sentence-1">今お配りしたプリントに作業の分担が書いてあります。</div>	<div class="back-main-reading">くばる</div><div class="back-main-english">Distribute</div><div class="back-example-sentence-1-reading">いまおくばりしたプリントにさぎょうのぶんたんがかいてあります。</div><div class="back-example-sentence-1-english">The division of tasks is written on the handout I just distributed.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">担当</div><div class="front-example-sentence-1">このプロジェクトは私が担当することになった。</div>	<div class="back-main-reading">たんとう</div><div class="back-main-english">Taking charge of</div><div class="back-example-sentence-1-reading">このプロジェクトはわたしがたんとうすることになった。</div><div class="back-example-sentence-1-english">It turned out that I would be in charge of this project.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">分担</div><div class="front-example-sentence-1">今お配りしたプリントに作業の分担が書いてあります。</div>	<div class="back-main-reading">ぶんたん</div><div class="back-main-english">Share (a workload)</div><div class="back-example-sentence-1-reading">いまおくばりしたプリントにさぎょうのぶんたんがかいてあります。</div><div class="back-example-sentence-1-english">The division of tasks is written on the handout I just distributed.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">当日</div><div class="front-example-sentence-1">当日は身分証明書をご持参ください。</div>	<div class="back-main-reading">とうじつ</div><div class="back-main-english">That day</div><div class="back-example-sentence-1-reading">とうじつはみぶんしょうめいしょをごじさんください。</div><div class="back-example-sentence-1-english">Please bring your identification with you on the day.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">当〜</div><div class="front-example-sentence-1">当社の製品についてご質問があればお問い合わせください。</div>	<div class="back-main-reading">とう〜</div><div class="back-main-english">This ...</div><div class="back-example-sentence-1-reading">とうしゃのせいひんについてごしつもんがあればおといあわせください。</div><div class="back-example-sentence-1-english">If you have any questions about our company's products, please contact us.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">弁当</div><div class="front-example-sentence-1">山の頂上でお弁当にしましょう。</div>	<div class="back-main-reading">べんとう</div><div class="back-main-english">A packed lunch</div><div class="back-example-sentence-1-reading">やまのちょうじょうでおべんとうにしましょう。</div><div class="back-example-sentence-1-english">Let's have our packed lunches at the mountain's summit.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">当たる</div><div class="front-example-sentence-1">この宝くじが当たったら、世界一周旅行に行きたい。</div>	<div class="back-main-reading">あたる</div><div class="back-main-english">Hit</div><div class="back-example-sentence-1-reading">このたからくじがあたったら、せかいいっしゅうりょこうにいきたい。</div><div class="back-example-sentence-1-english">If I win this lottery, I want to take a trip around the world.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">頂点</div><div class="front-example-sentence-1">彼のキャリアは今、頂点に達している。</div>	<div class="back-main-reading">ちょうてん</div><div class="back-main-english">The apex / summit</div><div class="back-example-sentence-1-reading">かれのキャリアはいま、ちょうてんにたっしている。</div><div class="back-example-sentence-1-english">His career has now reached its peak.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">頂く</div><div class="front-example-sentence-1">先生から頂いた本を大切に読んでいる。</div>	<div class="back-main-reading">いただく</div><div class="back-main-english">Receive (humble)</div><div class="back-example-sentence-1-reading">せんせいからいただいたほんをたいせつによんでいる。</div><div class="back-example-sentence-1-english">I'm reading with care the book I received from my teacher.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">頂上</div><div class="front-example-sentence-1">山の頂上でお弁当にしましょう。</div>	<div class="back-main-reading">ちょうじょう</div><div class="back-main-english">A summit / top</div><div class="back-example-sentence-1-reading">やまのちょうじょうでおべんとうにしましょう。</div><div class="back-example-sentence-1-english">Let's have our packed lunches at the mountain's summit.</div>	kanji::w3 kanji::w3d2 jlpt::n2
<div class="front-main">商品</div><div class="front-example-sentence-1">この店では海外からの商品も扱っている。</div>	<div class="back-main-reading">しょうひん</div><div class="back-main-english">Goods</div><div class="back-example-sentence-1-reading">このみせではかいがいからのしょうひんもあつかっている。</div><div class="back-example-sentence-1-english">This store also carries goods from overseas.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">商業</div><div class="front-example-sentence-1">この地域は商業が盛んだ。</div>	<div class="back-main-reading">しょうぎょう</div><div class="back-main-english">Commerce</div><div class="back-example-sentence-1-reading">このちいきはしょうぎょうがさかんだ。</div><div class="back-example-sentence-1-english">Commerce is thriving in this area.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">商店</div><div class="front-example-sentence-1">昔ながらの商店が並ぶ通りを歩いた。</div>	<div class="back-main-reading">しょうてん</div><div class="back-main-english">A shop</div><div class="back-example-sentence-1-reading">むかしながらのしょうてんがならぶとおりをあるいた。</div><div class="back-example-sentence-1-english">I walked along a street lined with old-fashioned shops.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">商売</div><div class="front-example-sentence-1">祖父は小さな商売を営んでいる。</div>	<div class="back-main-reading">しょうばい</div><div class="back-main-english">A business</div><div class="back-example-sentence-1-reading">そふはちいさなしょうばいをいとなんでいる。</div><div class="back-example-sentence-1-english">My grandfather runs a small business.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">〜個</div><div class="front-example-sentence-1">りんごを三個買った。</div>	<div class="back-main-reading">〜こ</div><div class="back-main-english">Counter for general objects</div><div class="back-example-sentence-1-reading">りんごをさんこかった。</div><div class="back-example-sentence-1-english">I bought three apples.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">個々</div><div class="front-example-sentence-1">個々の意見を尊重すべきだ。</div>	<div class="back-main-reading">ここ</div><div class="back-main-english">Individuals</div><div class="back-example-sentence-1-reading">ここのいけんをそんちょうすべきだ。</div><div class="back-example-sentence-1-english">Individual opinions should be respected.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">個人</div><div class="front-example-sentence-1">個人の自由を大切にする。</div>	<div class="back-main-reading">こじん</div><div class="back-main-english">An individual (person)</div><div class="back-example-sentence-1-reading">こじんのじゆうをたいせつにする。</div><div class="back-example-sentence-1-english">Individual freedom is valued.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">個別</div><div class="front-example-sentence-1">先生が個別に指導してくれた。</div>	<div class="back-main-reading">こべつ</div><div class="back-main-english">Individual / separate</div><div class="back-example-sentence-1-reading">せんせいがこべつにしどうしてくれた。</div><div class="back-example-sentence-1-english">The teacher gave individual instruction.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">〜相当</div><div class="front-example-sentence-1">この金額は一か月分の給料に相当する。</div>	<div class="back-main-reading">〜そうとう</div><div class="back-main-english">Corresponding to ...</div><div class="back-example-sentence-1-reading">このきんがくはいっかげつぶんのきゅうりょうにそうとうする。</div><div class="back-example-sentence-1-english">This amount is equivalent to one month's salary.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">外相</div><div class="front-example-sentence-1">両国の外相が会談を行った。</div>	<div class="back-main-reading">がいしょう</div><div class="back-main-english">A foreign minister</div><div class="back-example-sentence-1-reading">りょうこくのがいしょうがかいだんをおこなった。</div><div class="back-example-sentence-1-english">The foreign ministers of both countries held talks.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">相手</div><div class="front-example-sentence-1">今までに一度も負けたことのない相手に負けてしまった。</div>	<div class="back-main-reading">あいて</div><div class="back-main-english">An opponent / competitor</div><div class="back-example-sentence-1-reading">いままでにいちどもまけたことのないあいてにまけてしまった。</div><div class="back-example-sentence-1-english">I lost to an opponent I had never lost to before.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">首相</div><div class="front-example-sentence-1">首相が記者会見を開いた。</div>	<div class="back-main-reading">しゅしょう</div><div class="back-main-english">A prime minister</div><div class="back-example-sentence-1-reading">しゅしょうがきしゃかいけんをひらいた。</div><div class="back-example-sentence-1-english">The prime minister held a press conference.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">相変わらず</div><div class="front-example-sentence-1">彼は相変わらず忙しそうだ。</div>	<div class="back-main-reading">あいかわらず</div><div class="back-main-english">Still / as ever</div><div class="back-example-sentence-1-reading">かれはあいかわらずいそがしそうだ。</div><div class="back-example-sentence-1-english">He still seems busy, as always.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">相撲</div><div class="front-example-sentence-1">週末に相撲を見に行った。</div>	<div class="back-main-reading">すもう</div><div class="back-main-english">Sumo wrestling</div><div class="back-example-sentence-1-reading">しゅうまつにすもうをみにいった。</div><div class="back-example-sentence-1-english">I went to watch sumo wrestling over the weekend.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">交換</div><div class="front-example-sentence-1">店員に商品の交換をお願いした。</div>	<div class="back-main-reading">こうかん</div><div class="back-main-english">Exchange</div><div class="back-example-sentence-1-reading">てんいんにしょうひんのこうかんをおねがいした。</div><div class="back-example-sentence-1-english">I asked the store clerk to exchange the item.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">交際</div><div class="front-example-sentence-1">二人は三年前から交際している。</div>	<div class="back-main-reading">こうさい</div><div class="back-main-english">Association / company</div><div class="back-example-sentence-1-reading">ふたりはさんねんまえからこうさいしている。</div><div class="back-example-sentence-1-english">The two of them have been dating since three years ago.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">交通機関</div><div class="front-example-sentence-1">台風で交通機関が乱れた。</div>	<div class="back-main-reading">こうつうきかん</div><div class="back-main-english">Means of transportation</div><div class="back-example-sentence-1-reading">たいふうでこうつうきかんがみだれた。</div><div class="back-example-sentence-1-english">Transportation was disrupted due to the typhoon.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">交流</div><div class="front-example-sentence-1">外国の人たちと交流するのは楽しいです。</div>	<div class="back-main-reading">こうりゅう</div><div class="back-main-english">An exchange</div><div class="back-example-sentence-1-reading">がいこくのひとたちとこうりゅうするのはたのしいです。</div><div class="back-example-sentence-1-english">Interacting with people from foreign countries is fun.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">有効（な）</div><div class="front-example-sentence-1">このクーポンは今月末まで有効だ。</div>	<div class="back-main-reading">ゆうこうな</div><div class="back-main-english">Valid</div><div class="back-example-sentence-1-reading">このクーポンはこんげつまつまでゆうこうだ。</div><div class="back-example-sentence-1-english">This coupon is valid until the end of this month.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">効く</div><div class="front-example-sentence-1">この薬は風邪によく効く。</div>	<div class="back-main-reading">きく</div><div class="back-main-english">Be effective</div><div class="back-example-sentence-1-reading">このくすりはかぜによくきく。</div><div class="back-example-sentence-1-english">This medicine is very effective for colds.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">効果</div><div class="front-example-sentence-1">この宣伝は効果があった。</div>	<div class="back-main-reading">こうか</div><div class="back-main-english">An effect</div><div class="back-example-sentence-1-reading">このせんでんはこうかがあった。</div><div class="back-example-sentence-1-english">This advertisement was effective.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">効き目</div><div class="front-example-sentence-1">この薬は効き目が早い。</div>	<div class="back-main-reading">ききめ</div><div class="back-main-english">An effect</div><div class="back-example-sentence-1-reading">このくすりはききめがはやい。</div><div class="back-example-sentence-1-english">This medicine takes effect quickly.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">期限</div><div class="front-example-sentence-1">申し込みの期限は明日までだ。</div>	<div class="back-main-reading">きげん</div><div class="back-main-english">A time limit</div><div class="back-example-sentence-1-reading">もうしこみのきげんはあしたまでだ。</div><div class="back-example-sentence-1-english">The application deadline is tomorrow.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">限界</div><div class="front-example-sentence-1">体力の限界を感じた。</div>	<div class="back-main-reading">げんかい</div><div class="back-main-english">A limit</div><div class="back-example-sentence-1-reading">たいりょくのげんかいをかんじた。</div><div class="back-example-sentence-1-english">I felt the limit of my physical strength.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">限度額</div><div class="front-example-sentence-1">このカードの限度額を上げてもらった。</div>	<div class="back-main-reading">げんどがく</div><div class="back-main-english">A price / credit limit</div><div class="back-example-sentence-1-reading">このカードのげんどがくをあげてもらった。</div><div class="back-example-sentence-1-english">I had the credit limit on this card raised.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">〜限り</div><div class="front-example-sentence-1">卵10個入りパック百円！お一人様1パック限り！</div>	<div class="back-main-reading">〜かぎり</div><div class="back-main-english">Limit of ... / insofar as ...</div><div class="back-example-sentence-1-reading">たまご10こいりパックひゃくえん！おひとりさま1パックかぎり！</div><div class="back-example-sentence-1-english">A pack of 10 eggs for 100 yen! Limited to one pack per person!</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">全国</div><div class="front-example-sentence-1">この商品は全国で販売されている。</div>	<div class="back-main-reading">ぜんこく</div><div class="back-main-english">The whole country</div><div class="back-example-sentence-1-reading">このしょうひんはぜんこくではんばいされている。</div><div class="back-example-sentence-1-english">This product is sold nationwide.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">完全（な）</div><div class="front-example-sentence-1">完全な計画などない。</div>	<div class="back-main-reading">かんぜんな</div><div class="back-main-english">Perfect / complete</div><div class="back-example-sentence-1-reading">かんぜんなけいかくなどない。</div><div class="back-example-sentence-1-english">There is no such thing as a perfect plan.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">全く</div><div class="front-example-sentence-1">彼の話は全く理解できなかった。</div>	<div class="back-main-reading">まったく</div><div class="back-main-english">Quite / completely</div><div class="back-example-sentence-1-reading">かれのはなしはまったくりかいできなかった。</div><div class="back-example-sentence-1-english">I couldn't understand his story at all.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">全〜</div><div class="front-example-sentence-1">全社員が会議に出席した。</div>	<div class="back-main-reading">ぜん〜</div><div class="back-main-english">The whole ...</div><div class="back-example-sentence-1-reading">ぜんしゃいんがかいぎにしゅっせきした。</div><div class="back-example-sentence-1-english">All the employees attended the meeting.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">全て</div><div class="front-example-sentence-1">全て順調に進んでいる。</div>	<div class="back-main-reading">すべて</div><div class="back-main-english">All / whole</div><div class="back-example-sentence-1-reading">すべてじゅんちょうにすすんでいる。</div><div class="back-example-sentence-1-english">Everything is proceeding smoothly.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">共通</div><div class="front-example-sentence-1">このカードは全店共通でお使いになれます。</div>	<div class="back-main-reading">きょうつう</div><div class="back-main-english">Common / mutual</div><div class="back-example-sentence-1-reading">このカードはぜんてんきょうつうでおつかいになれます。</div><div class="back-example-sentence-1-english">This card can be used in common at all stores.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">〜と共に</div><div class="front-example-sentence-1">彼は家族と共に海外へ引っ越した。</div>	<div class="back-main-reading">〜とともに</div><div class="back-main-english">Together with ...</div><div class="back-example-sentence-1-reading">かれはかぞくとともにかいがいへひっこした。</div><div class="back-example-sentence-1-english">He moved abroad together with his family.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">忘年会</div><div class="front-example-sentence-1">会社の忘年会に参加した。</div>	<div class="back-main-reading">ぼうねんかい</div><div class="back-main-english">An end-of-year party</div><div class="back-example-sentence-1-reading">かいしゃのぼうねんかいにさんかした。</div><div class="back-example-sentence-1-english">I attended the company's year-end party.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">忘れる</div><div class="front-example-sentence-1">彼の名前をすっかり忘れてしまった。</div>	<div class="back-main-reading">わすれる</div><div class="back-main-english">Forget</div><div class="back-example-sentence-1-reading">かれのなまえをすっかりわすれてしまった。</div><div class="back-example-sentence-1-english">I completely forgot his name.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">忘れ物</div><div class="front-example-sentence-1">電車の中に忘れ物をした。</div>	<div class="back-main-reading">わすれもの</div><div class="back-main-english">Thing left behind (lost property)</div><div class="back-example-sentence-1-reading">でんしゃのなかにわすれものをした。</div><div class="back-example-sentence-1-english">I left something behind on the train.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">経過</div><div class="front-example-sentence-1">この薬を飲んでください。1週間経過をみましょう。</div>	<div class="back-main-reading">けいか</div><div class="back-main-english">A process / course</div><div class="back-example-sentence-1-reading">このくすりをのんでください。1しゅうかんけいかをみましょう。</div><div class="back-example-sentence-1-english">Please take this medicine. Let's observe the progress for one week.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">経済</div><div class="front-example-sentence-1">日本の経済は緩やかに成長している。</div>	<div class="back-main-reading">けいざい</div><div class="back-main-english">Economy</div><div class="back-example-sentence-1-reading">にほんのけいざいはゆるやかにせいちょうしている。</div><div class="back-example-sentence-1-english">Japan's economy is growing gradually.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">経験</div><div class="front-example-sentence-1">海外で働いた経験がある。</div>	<div class="back-main-reading">けいけん</div><div class="back-main-english">Experience</div><div class="back-example-sentence-1-reading">かいがいではたらいたけいけんがある。</div><div class="back-example-sentence-1-english">I have experience working abroad.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">経理</div><div class="front-example-sentence-1">姉は会社で経理を担当している。</div>	<div class="back-main-reading">けいり</div><div class="back-main-english">Accounting</div><div class="back-example-sentence-1-reading">あねはかいしゃでけいりをたんとうしている。</div><div class="back-example-sentence-1-english">My older sister is in charge of accounting at her company.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">過去</div><div class="front-example-sentence-1">過去の失敗から学ぶ。</div>	<div class="back-main-reading">かこ</div><div class="back-main-english">The past</div><div class="back-example-sentence-1-reading">かこのしっぱいからまなぶ。</div><div class="back-example-sentence-1-english">I learn from past mistakes.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">過ぎる</div><div class="front-example-sentence-1">あっという間に一年が過ぎた。</div>	<div class="back-main-reading">すぎる</div><div class="back-main-english">Pass</div><div class="back-example-sentence-1-reading">あっというまにいちねんがすぎた。</div><div class="back-example-sentence-1-english">A year passed in the blink of an eye.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">通過</div><div class="front-example-sentence-1">電車がホームを通過した。</div>	<div class="back-main-reading">つうか</div><div class="back-main-english">Passage / transit</div><div class="back-example-sentence-1-reading">でんしゃがホームをつうかした。</div><div class="back-example-sentence-1-english">The train passed through the platform.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">過ごす</div><div class="front-example-sentence-1">家族と静かな休日を過ごした。</div>	<div class="back-main-reading">すごす</div><div class="back-main-english">Spend (time)</div><div class="back-example-sentence-1-reading">かぞくとしずかなきゅうじつをすごした。</div><div class="back-example-sentence-1-english">I spent a quiet holiday with my family.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">責任</div><div class="front-example-sentence-1">この仕事には責任が伴う。</div>	<div class="back-main-reading">せきにん</div><div class="back-main-english">Responsibility</div><div class="back-example-sentence-1-reading">このしごとにはせきにんがともなう。</div><div class="back-example-sentence-1-english">This job comes with responsibility.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">責める</div><div class="front-example-sentence-1">失敗した部下を責めてはいけない。</div>	<div class="back-main-reading">せめる</div><div class="back-main-english">Blame / accuse</div><div class="back-example-sentence-1-reading">しっぱいしたぶかをせめてはいけない。</div><div class="back-example-sentence-1-english">You shouldn't blame a subordinate who failed.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">担任</div><div class="front-example-sentence-1">子どもの勉強のことは担任の先生にお任せしています。</div>	<div class="back-main-reading">たんにん</div><div class="back-main-english">Teacher in charge (e.g. homeroom teacher)</div><div class="back-example-sentence-1-reading">こどものべんきょうのことはたんにんのせんせいにおまかせしています。</div><div class="back-example-sentence-1-english">I leave my child's studies to the homeroom teacher.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">任せる</div><div class="front-example-sentence-1">この仕事は君に任せる。</div>	<div class="back-main-reading">まかせる</div><div class="back-main-english">Entrust</div><div class="back-example-sentence-1-reading">このしごとはきみにまかせる。</div><div class="back-example-sentence-1-english">I'll leave this job to you.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">負担</div><div class="front-example-sentence-1">仕事の量が多過ぎる。社員の負担を軽くしなければならない。</div>	<div class="back-main-reading">ふたん</div><div class="back-main-english">A burden</div><div class="back-example-sentence-1-reading">しごとのりょうがおおすぎる。しゃいんのふたんをかるくしなければならない。</div><div class="back-example-sentence-1-english">The workload is too much. We must lighten the burden on employees.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">負ける</div><div class="front-example-sentence-1">試合に負けて悔しかった。</div>	<div class="back-main-reading">まける</div><div class="back-main-english">Lose</div><div class="back-example-sentence-1-reading">しあいにまけてくやしかった。</div><div class="back-example-sentence-1-english">I was frustrated to lose the match.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">負う</div><div class="front-example-sentence-1">事故で大けがを負った。</div>	<div class="back-main-reading">おう</div><div class="back-main-english">Bear</div><div class="back-example-sentence-1-reading">じこでおおけがをおった。</div><div class="back-example-sentence-1-english">I suffered a serious injury in the accident.</div>	kanji::w3 kanji::w3d3 jlpt::n2
<div class="front-main">必要（な）</div><div class="front-example-sentence-1">この仕事には日本語の資格が必要です。</div>	<div class="back-main-reading">ひつような</div><div class="back-main-english">Necessary</div><div class="back-example-sentence-1-reading">このしごとにはにほんごのしかくがひつようです。</div><div class="back-example-sentence-1-english">This job requires a Japanese language qualification.</div>	kanji::w3 kanji::w3d4 jlpt::n2
<div class="front-main">必ず</div><div class="front-example-sentence-1">この洗剤を使うときは必ずゴム手袋をしてください。</div>	<div class="back-main-reading">かならず</div><div class="back-main-english">Always / certainly</div><div class="back-example-sentence-1-reading">このせんざいをつかうときはかならずゴムてぶくろをしてください。</div><div class="back-example-sentence-1-english">Please always wear rubber gloves when using this detergent.</div>	kanji::w3 kanji::w3d4 jlpt::n2
<div class="front-main">必死</div><div class="front-example-sentence-1">彼は締め切りに間に合わせようと必死で働いた。</div>	<div class="back-main-reading">ひっし</div><div class="back-main-english">Desperate(ly)</div><div class="back-example-sentence-1-reading">かれはしめきりにまにあわせようとひっしではたらいた。</div><div class="back-example-sentence-1-english">He worked desperately to meet the deadline.</div>	kanji::w3 kanji::w3d4 jlpt::n2
